fecha,periodo,p_t,p_h,p_v,p_i
2023-02-09,22,31.8,83.0,22.2,33
2023-02-09,23,31.8,83.0,22.2,33
2023-02-09,24,31.0,78.0,18.5,33
2023-02-10,1,27.3,78.0,22.2,33
2023-02-10,2,27.2,78.0,24.1,33
2023-02-10,3,26.9,78.0,27.8,33
2023-02-10,4,27.7,78.0,18.5,33
2023-02-10,5,28.4,73.0,22.2,33
2023-02-10,6,29.3,69.0,24.1,1
2023-02-10,7,31.0,65.0,24.1,1
2023-02-10,8,33.9,58.0,24.1,1
2023-02-10,9,34.1,58.0,27.8,1
2023-02-10,10,35.1,58.0,25.9,1
2023-02-10,11,34.3,61.0,25.9,1
2023-02-10,12,35.6,58.0,22.2,1
2023-02-10,13,34.7,61.0,16.7,1
2023-02-10,14,31.7,69.0,16.7,1
2023-02-10,15,29.2,78.0,16.7,1
2023-02-10,16,27.4,83.0,16.7,1
2023-02-10,17,26.0,78.0,14.8,1
2023-02-10,18,26.2,78.0,13.0,33
2023-02-10,19,27.7,88.0,13.0,35
2023-02-10,20,28.2,78.0,13.0,35
2023-02-10,21,27.1,73.0,14.8,33
2023-02-10,22,26.6,73.0,20.4,33
2023-02-10,23,26.6,73.0,20.4,33
2023-02-10,24,26.9,78.0,27.8,33
2023-02-11,1,32.1,83.0,18.5,33
2023-02-11,2,31.8,88.0,14.8,33
2023-02-11,3,30.6,88.0,7.4,33
2023-02-11,4,29.7,94.0,5.6,33
2023-02-11,5,29.6,100.0,0.0,33
2023-02-11,6,28.5,100.0,3.7,33
2023-02-11,7,28.2,100.0,5.6,1
2023-02-11,8,28.8,100.0,5.6,1
2023-02-11,9,33.0,83.0,5.6,1
2023-02-11,10,34.6,69.0,5.6,1
2023-02-11,11,37.4,62.0,5.6,1
2023-02-11,12,37.6,62.0,7.4,1
2023-02-11,13,39.1,58.0,5.6,1
2023-02-11,14,37.5,65.0,11.1,1
2023-02-11,15,36.4,65.0,16.7,1
2023-02-11,16,31.7,69.0,18.5,1
2023-02-11,17,34.1,74.0,9.3,1
2023-02-11,18,31.5,78.0,18.5,1
2023-02-11,19,31.0,78.0,18.5,33
2023-02-11,20,31.0,78.0,18.5,33
2023-02-11,21,32.4,83.0,14.8,33
2023-02-11,22,31.8,83.0,22.2,33
2023-02-11,23,31.8,83.0,22.2,33
2023-02-11,24,31.0,78.0,18.5,33
2023-02-12,1,32.1,83.0,18.5,33
2023-02-12,2,31.8,88.0,14.8,33
2023-02-12,3,30.6,88.0,7.4,33
2023-02-12,4,29.7,94.0,5.6,33
2023-02-12,5,29.6,100.0,0.0,33
2023-02-12,6,28.5,100.0,3.7,33
2023-02-12,7,28.2,100.0,5.6,1
2023-02-12,8,28.8,100.0,5.6,1
2023-02-12,9,33.0,83.0,5.6,1
2023-02-12,10,34.6,69.0,5.6,1
2023-02-12,11,37.4,62.0,5.6,1
2023-02-12,12,37.6,62.0,7.4,1
2023-02-12,13,39.1,58.0,5.6,1
2023-02-12,14,37.5,65.0,11.1,1
2023-02-12,15,36.4,65.0,16.7,1
2023-02-12,16,31.7,69.0,18.5,1
2023-02-12,17,34.1,74.0,9.3,1
2023-02-12,18,31.5,78.0,18.5,1
2023-02-12,19,31.0,78.0,18.5,33
2023-02-12,20,31.0,78.0,18.5,33
2023-02-12,21,32.4,83.0,14.8,33
2023-02-12,22,31.8,83.0,22.2,33
2023-02-12,23,31.8,83.0,22.2,33
2023-02-12,24,31.0,78.0,18.5,33
2023-02-13,1,32.1,83.0,18.5,33
2023-02-13,2,31.8,88.0,14.8,33
2023-02-13,3,30.6,88.0,7.4,33
2023-02-13,4,29.7,94.0,5.6,33
2023-02-13,5,29.6,100.0,0.0,33
2023-02-13,6,28.5,100.0,3.7,33
2023-02-13,7,28.2,100.0,5.6,1
2023-02-13,8,28.8,100.0,5.6,1
2023-02-13,9,33.0,83.0,5.6,1
2023-02-13,10,34.6,69.0,5.6,1
2023-02-13,11,37.4,62.0,5.6,1
2023-02-13,12,37.6,62.0,7.4,1
2023-02-13,13,39.1,58.0,5.6,1
2023-02-13,14,37.5,65.0,11.1,1
2023-02-13,15,36.4,65.0,16.7,1
2023-02-13,16,31.7,69.0,18.5,1
2023-02-13,17,34.1,74.0,9.3,1
2023-02-13,18,31.5,78.0,18.5,1
2023-02-13,19,31.0,78.0,18.5,33
2023-02-13,20,31.0,78.0,18.5,33
2023-02-13,21,32.4,83.0,14.8,33
2023-02-13,22,31.8,83.0,22.2,33
2023-02-13,23,31.8,83.0,22.2,33
2023-02-13,24,31.0,78.0,18.5,33
2023-02-14,1,32.1,83.0,18.5,33
2023-02-14,2,31.8,88.0,14.8,33
2023-02-14,3,30.6,88.0,7.4,33
2023-02-14,4,29.7,94.0,5.6,33
2023-02-14,5,29.6,100.0,0.0,33
2023-02-14,6,28.5,100.0,3.7,33
2023-02-14,7,28.2,100.0,5.6,1
2023-02-14,8,28.8,100.0,5.6,1
2023-02-14,9,33.0,83.0,5.6,1
2023-02-14,10,34.6,69.0,5.6,1
2023-02-14,11,37.4,62.0,5.6,1
2023-02-14,12,37.6,62.0,7.4,1
2023-02-14,13,39.1,58.0,5.6,1
2023-02-14,14,37.5,65.0,11.1,1
2023-02-14,15,36.4,65.0,16.7,1
2023-02-14,16,31.7,69.0,18.5,1
2023-02-14,17,34.1,74.0,9.3,1
2023-02-14,18,31.5,78.0,18.5,1
2023-02-14,19,31.0,78.0,18.5,33
2023-02-14,20,31.0,78.0,18.5,33
2023-02-14,21,32.4,83.0,14.8,33
2023-02-14,22,31.8,83.0,22.2,33
2023-02-14,23,31.8,83.0,22.2,33
2023-02-14,24,31.0,78.0,18.5,33
2023-02-15,1,32.1,83.0,18.5,33
2023-02-15,2,31.8,88.0,14.8,33
2023-02-15,3,30.6,88.0,7.4,33
2023-02-15,4,29.7,94.0,5.6,33
2023-02-15,5,29.6,100.0,0.0,33
2023-02-15,6,28.5,100.0,3.7,33
2023-02-15,7,28.2,100.0,5.6,1
2023-02-15,8,28.8,100.0,5.6,1
2023-02-15,9,33.0,83.0,5.6,1
2023-02-15,10,34.6,69.0,5.6,1
2023-02-15,11,37.4,62.0,5.6,1
2023-02-15,12,37.6,62.0,7.4,1
2023-02-15,13,39.1,58.0,5.6,1
2023-02-15,14,37.5,65.0,11.1,1
2023-02-15,15,36.4,65.0,16.7,1
2023-02-15,16,31.7,69.0,18.5,1
2023-02-15,17,34.1,74.0,9.3,1
2023-02-15,18,31.5,78.0,18.5,1
2023-02-15,19,31.0,78.0,18.5,33
2023-02-15,20,31.0,78.0,18.5,33
2023-02-15,21,32.4,83.0,14.8,33
2023-02-15,22,31.8,83.0,22.2,33
2023-02-15,23,31.8,83.0,22.2,33
2023-02-15,24,31.0,78.0,18.5,33
2023-02-16,1,32.1,83.0,18.5,33
2023-02-16,2,31.8,88.0,14.8,33
2023-02-16,3,30.6,88.0,7.4,33
2023-02-16,4,29.7,94.0,5.6,33
2023-02-16,5,29.6,100.0,0.0,33
2023-02-16,6,28.5,100.0,3.7,33
2023-02-16,7,28.2,100.0,5.6,1
2023-02-16,8,28.8,100.0,5.6,1
2023-02-16,9,33.0,83.0,5.6,1
2023-02-16,10,34.6,69.0,5.6,1
2023-02-16,11,37.4,62.0,5.6,1
2023-02-16,12,37.6,62.0,7.4,1
2023-02-16,13,39.1,58.0,5.6,1
2023-02-16,14,37.5,65.0,11.1,1
2023-02-16,15,36.4,65.0,16.7,1
2023-02-16,16,31.7,69.0,18.5,1
2023-02-16,17,34.1,74.0,9.3,1
2023-02-16,18,31.5,78.0,18.5,1
2023-02-16,19,31.0,78.0,18.5,33
2023-02-16,20,31.0,78.0,18.5,33
2023-02-16,21,32.4,83.0,14.8,33
2023-02-16,22,31.8,83.0,22.2,33
2023-02-16,23,31.8,83.0,22.2,33
2023-02-16,24,31.0,78.0,18.5,33
2023-02-17,1,32.1,83.0,18.5,33
2023-02-17,2,31.8,88.0,14.8,33
2023-02-17,3,30.6,88.0,7.4,33
2023-02-17,4,29.7,94.0,5.6,33
2023-02-17,5,29.6,100.0,0.0,33
2023-02-17,6,28.5,100.0,3.7,33
2023-02-17,7,28.2,100.0,5.6,1
2023-02-17,8,28.8,100.0,5.6,1
2023-02-17,9,33.0,83.0,5.6,1
2023-02-17,10,34.6,69.0,5.6,1
2023-02-17,11,37.4,62.0,5.6,1
2023-02-17,12,37.6,62.0,7.4,1
2023-02-17,13,39.1,58.0,5.6,1
2023-02-17,14,37.5,65.0,11.1,1
2023-02-17,15,36.4,65.0,16.7,1
2023-02-17,16,31.7,69.0,18.5,1
2023-02-17,17,34.1,74.0,9.3,1
2023-02-17,18,31.5,78.0,18.5,1
2023-02-17,19,31.0,78.0,18.5,33
2023-02-17,20,31.0,78.0,18.5,33
2023-02-17,21,32.4,83.0,14.8,33
2023-02-17,22,31.8,83.0,22.2,33
2023-02-17,23,31.8,83.0,22.2,33
2023-02-17,24,31.0,78.0,18.5,33
2023-02-18,1,32.1,83.0,18.5,33
2023-02-18,2,31.8,88.0,14.8,33
2023-02-18,3,30.6,88.0,7.4,33
2023-02-18,4,29.7,94.0,5.6,33
2023-02-18,5,29.6,100.0,0.0,33
2023-02-18,6,28.5,100.0,3.7,33
2023-02-18,7,28.2,100.0,5.6,1
2023-02-18,8,28.8,100.0,5.6,1
2023-02-18,9,33.0,83.0,5.6,1
2023-02-18,10,34.6,69.0,5.6,1
2023-02-18,11,37.4,62.0,5.6,1
2023-02-18,12,37.6,62.0,7.4,1
2023-02-18,13,39.1,58.0,5.6,1
2023-02-18,14,37.5,65.0,11.1,1
2023-02-18,15,36.4,65.0,16.7,1
2023-02-18,16,31.7,69.0,18.5,1
2023-02-18,17,34.1,74.0,9.3,1
2023-02-18,18,31.5,78.0,18.5,1
2023-02-18,19,31.0,78.0,18.5,33
2023-02-18,20,31.0,78.0,18.5,33
2023-02-18,21,32.4,83.0,14.8,33
2023-02-18,22,31.8,83.0,22.2,33
2023-02-18,23,31.8,83.0,22.2,33
2023-02-18,24,31.0,78.0,18.5,33
2023-02-19,1,32.1,83.0,18.5,33
2023-02-19,2,31.8,88.0,14.8,33
2023-02-19,3,30.6,88.0,7.4,33
2023-02-19,4,29.7,94.0,5.6,33
2023-02-19,5,29.6,100.0,0.0,33
2023-02-19,6,28.5,100.0,3.7,33
2023-02-19,7,28.2,100.0,5.6,1
2023-02-19,8,28.8,100.0,5.6,1
2023-02-19,9,33.0,83.0,5.6,1
2023-02-19,10,34.6,69.0,5.6,1
2023-02-19,11,37.4,62.0,5.6,1
2023-02-19,12,37.6,62.0,7.4,1
2023-02-19,13,39.1,58.0,5.6,1
2023-02-19,14,37.5,65.0,11.1,1
2023-02-19,15,36.4,65.0,16.7,1
2023-02-19,16,31.7,69.0,18.5,1
2023-02-19,17,34.1,74.0,9.3,1
2023-02-19,18,31.5,78.0,18.5,1
2023-02-19,19,31.0,78.0,18.5,33
2023-02-19,20,31.0,78.0,18.5,33
2023-02-19,21,32.4,83.0,14.8,33
2023-02-19,22,31.8,83.0,22.2,33
2023-02-19,23,31.8,83.0,22.2,33
2023-02-19,24,31.0,78.0,18.5,33
2023-02-20,1,32.1,83.0,18.5,33
2023-02-20,2,31.8,88.0,14.8,33
2023-02-20,3,30.6,88.0,7.4,33
2023-02-20,4,29.7,94.0,5.6,33
2023-02-20,5,29.6,100.0,0.0,33
2023-02-20,6,28.5,100.0,3.7,33
2023-02-20,7,28.2,100.0,5.6,1
2023-02-20,8,28.8,100.0,5.6,1
2023-02-20,9,33.0,83.0,5.6,1
2023-02-20,10,34.6,69.0,5.6,1
2023-02-20,11,37.4,62.0,5.6,1
2023-02-20,12,37.6,62.0,7.4,1
2023-02-20,13,39.1,58.0,5.6,1
2023-02-20,14,37.5,65.0,11.1,1
2023-02-20,15,36.4,65.0,16.7,1
2023-02-20,16,31.7,69.0,18.5,1
2023-02-20,17,34.1,74.0,9.3,1
2023-02-20,18,31.5,78.0,18.5,1
2023-02-20,19,31.0,78.0,18.5,33
2023-02-20,20,31.0,78.0,18.5,33
2023-02-20,21,32.4,83.0,14.8,33
2023-02-20,22,31.8,83.0,22.2,33
2023-02-20,23,31.8,83.0,22.2,33
2023-02-20,24,31.0,78.0,18.5,33
2023-02-21,1,32.1,83.0,18.5,33
2023-02-21,2,31.8,88.0,14.8,33
2023-02-21,3,30.6,88.0,7.4,33
2023-02-21,4,29.7,94.0,5.6,33
2023-02-21,5,29.6,100.0,0.0,33
2023-02-21,6,28.5,100.0,3.7,33
2023-02-21,7,28.2,100.0,5.6,1
2023-02-21,8,28.8,100.0,5.6,1
2023-02-21,9,33.0,83.0,5.6,1
2023-02-21,10,34.6,69.0,5.6,1
2023-02-21,11,37.4,62.0,5.6,1
2023-02-21,12,37.6,62.0,7.4,1
2023-02-21,13,39.1,58.0,5.6,1
2023-02-21,14,37.5,65.0,11.1,1
2023-02-21,15,36.4,65.0,16.7,1
2023-02-21,16,31.7,69.0,18.5,1
2023-02-21,17,34.1,74.0,9.3,1
2023-02-21,18,31.5,78.0,18.5,1
2023-02-21,19,31.0,78.0,18.5,33
2023-02-21,20,31.0,78.0,18.5,33
2023-02-21,21,32.4,83.0,14.8,33
2023-02-21,22,31.8,83.0,22.2,33
2023-02-21,23,31.8,83.0,22.2,33
2023-02-21,24,31.0,78.0,18.5,33
2023-02-22,1,32.1,83.0,18.5,33
2023-02-22,2,31.8,88.0,14.8,33
2023-02-22,3,30.6,88.0,7.4,33
2023-02-22,4,29.7,94.0,5.6,33
2023-02-22,5,29.6,100.0,0.0,33
2023-02-22,6,28.5,100.0,3.7,33
2023-02-22,7,28.2,100.0,5.6,1
2023-02-22,8,28.8,100.0,5.6,1
2023-02-22,9,33.0,83.0,5.6,1
2023-02-22,10,34.6,69.0,5.6,1
2023-02-22,11,37.4,62.0,5.6,1
2023-02-22,12,37.6,62.0,7.4,1
2023-02-22,13,39.1,58.0,5.6,1
2023-02-22,14,37.5,65.0,11.1,1
2023-02-22,15,36.4,65.0,16.7,1
2023-02-22,16,31.7,69.0,18.5,1
2023-02-22,17,34.1,74.0,9.3,1
2023-02-22,18,31.5,78.0,18.5,1
2023-02-22,19,31.0,78.0,18.5,33
2023-02-22,20,31.0,78.0,18.5,33
2023-02-22,21,32.4,83.0,14.8,33
2023-02-22,22,31.8,83.0,22.2,33
2023-02-22,23,31.8,83.0,22.2,33
2023-02-22,24,31.0,78.0,18.5,33
2023-02-23,1,32.1,83.0,18.5,33
2023-02-23,2,31.8,88.0,14.8,33
2023-02-23,3,30.6,88.0,7.4,33
2023-02-23,4,29.7,94.0,5.6,33
2023-02-23,5,29.6,100.0,0.0,33
2023-02-23,6,28.5,100.0,3.7,33
2023-02-23,7,28.2,100.0,5.6,1
2023-02-23,8,28.8,100.0,5.6,1
2023-02-23,9,33.0,83.0,5.6,1
2023-02-23,10,34.6,69.0,5.6,1
2023-02-23,11,37.4,62.0,5.6,1
2023-02-23,12,37.6,62.0,7.4,1
2023-02-23,13,39.1,58.0,5.6,1
2023-02-23,14,37.5,65.0,11.1,1
2023-02-23,15,36.4,65.0,16.7,1
2023-02-23,16,31.7,69.0,18.5,1
2023-02-23,17,34.1,74.0,9.3,1
2023-02-23,18,31.5,78.0,18.5,1
2023-02-23,19,31.0,78.0,18.5,33
2023-02-23,20,31.0,78.0,18.5,33
2023-02-23,21,32.4,83.0,14.8,33
2023-02-23,22,31.8,83.0,22.2,33
2023-02-23,23,31.8,83.0,22.2,33
2023-02-23,24,31.0,78.0,18.5,33
2023-02-24,1,32.1,83.0,18.5,33
2023-02-24,2,31.8,88.0,14.8,33
2023-02-24,3,30.6,88.0,7.4,33
2023-02-24,4,29.7,94.0,5.6,33
2023-02-24,5,29.6,100.0,0.0,33
2023-02-24,6,28.5,100.0,3.7,33
2023-02-24,7,28.2,100.0,5.6,1
2023-02-24,8,28.8,100.0,5.6,1
2023-02-24,9,33.0,83.0,5.6,1
2023-02-24,10,34.6,69.0,5.6,1
2023-02-24,11,37.4,62.0,5.6,1
2023-02-24,12,37.6,62.0,7.4,1
2023-02-24,13,39.1,58.0,5.6,1
2023-02-24,14,37.5,65.0,11.1,1
2023-02-24,15,36.4,65.0,16.7,1
2023-02-24,16,31.7,69.0,18.5,1
2023-02-24,17,34.1,74.0,9.3,1
2023-02-24,18,31.5,78.0,18.5,1
2023-02-24,19,31.0,78.0,18.5,33
2023-02-24,20,31.0,78.0,18.5,33
2023-02-24,21,32.4,83.0,14.8,33
2023-02-24,22,31.8,83.0,22.2,33
2023-02-24,23,31.8,83.0,22.2,33
2023-02-24,24,31.0,78.0,18.5,33
2023-02-25,1,32.1,83.0,18.5,33
2023-02-25,2,31.8,88.0,14.8,33
2023-02-25,3,30.6,88.0,7.4,33
2023-02-25,4,29.7,94.0,5.6,33
2023-02-25,5,29.6,100.0,0.0,33
2023-02-25,6,28.5,100.0,3.7,33
2023-02-25,7,28.2,100.0,5.6,1
2023-02-25,8,28.8,100.0,5.6,1
2023-02-25,9,33.0,83.0,5.6,1
2023-02-25,10,34.6,69.0,5.6,1
2023-02-25,11,37.4,62.0,5.6,1
2023-02-25,12,37.6,62.0,7.4,1
2023-02-25,13,39.1,58.0,5.6,1
2023-02-25,14,37.5,65.0,11.1,1
2023-02-25,15,36.4,65.0,16.7,1
2023-02-25,16,31.7,69.0,18.5,1
2023-02-25,17,34.1,74.0,9.3,1
2023-02-25,18,31.5,78.0,18.5,1
2023-02-25,19,31.0,78.0,18.5,33
2023-02-25,20,31.0,78.0,18.5,33
2023-02-25,21,32.4,83.0,14.8,33
2023-02-25,22,31.8,83.0,22.2,33
2023-02-25,23,31.8,83.0,22.2,33
2023-02-25,24,31.0,78.0,18.5,33
2023-02-26,1,32.1,83.0,18.5,33
2023-02-26,2,31.8,88.0,14.8,33
2023-02-26,3,30.6,88.0,7.4,33
2023-02-26,4,29.7,94.0,5.6,33
2023-02-26,5,29.6,100.0,0.0,33
2023-02-26,6,28.5,100.0,3.7,33
2023-02-26,7,28.2,100.0,5.6,1
2023-02-26,8,28.8,100.0,5.6,1
2023-02-26,9,33.0,83.0,5.6,1
2023-02-26,10,34.6,69.0,5.6,1
2023-02-26,11,37.4,62.0,5.6,1
2023-02-26,12,37.6,62.0,7.4,1
2023-02-26,13,39.1,58.0,5.6,1
2023-02-26,14,37.5,65.0,11.1,1
2023-02-26,15,36.4,65.0,16.7,1
2023-02-26,16,31.7,69.0,18.5,1
2023-02-26,17,34.1,74.0,9.3,1
2023-02-26,18,31.5,78.0,18.5,1
2023-02-26,19,31.0,78.0,18.5,33
2023-02-26,20,31.0,78.0,18.5,33
2023-02-26,21,32.4,83.0,14.8,33
2023-02-26,22,31.8,83.0,22.2,33
2023-02-26,23,31.8,83.0,22.2,33
2023-02-26,24,31.0,78.0,18.5,33
2023-02-27,1,32.1,83.0,18.5,33
2023-02-27,2,31.8,88.0,14.8,33
2023-02-27,3,30.6,88.0,7.4,33
2023-02-27,4,29.7,94.0,5.6,33
2023-02-27,5,29.6,100.0,0.0,33
2023-02-27,6,28.5,100.0,3.7,33
2023-02-27,7,28.2,100.0,5.6,1
2023-02-27,8,28.8,100.0,5.6,1
2023-02-27,9,33.0,83.0,5.6,1
2023-02-27,10,34.6,69.0,5.6,1
2023-02-27,11,37.4,62.0,5.6,1
2023-02-27,12,37.6,62.0,7.4,1
2023-02-27,13,39.1,58.0,5.6,1
2023-02-27,14,37.5,65.0,11.1,1
2023-02-27,15,36.4,65.0,16.7,1
2023-02-27,16,31.7,69.0,18.5,1
2023-02-27,17,34.1,74.0,9.3,1
2023-02-27,18,31.5,78.0,18.5,1
2023-02-27,19,31.0,78.0,18.5,33
2023-02-27,20,31.0,78.0,18.5,33
2023-02-27,21,32.4,83.0,14.8,33
2023-02-27,22,31.8,83.0,22.2,33
2023-02-27,23,31.8,83.0,22.2,33
2023-02-27,24,31.0,78.0,18.5,33
2023-02-28,1,32.1,83.0,18.5,33
2023-02-28,2,31.8,88.0,14.8,33
2023-02-28,3,30.6,88.0,7.4,33
2023-02-28,4,29.7,94.0,5.6,33
2023-02-28,5,29.6,100.0,0.0,33
2023-02-28,6,28.5,100.0,3.7,33
2023-02-28,7,28.2,100.0,5.6,1
2023-02-28,8,28.8,100.0,5.6,1
2023-02-28,9,33.0,83.0,5.6,1
2023-02-28,10,34.6,69.0,5.6,1
2023-02-28,11,37.4,62.0,5.6,1
2023-02-28,12,37.6,62.0,7.4,1
2023-02-28,13,39.1,58.0,5.6,1
2023-02-28,14,37.5,65.0,11.1,1
2023-02-28,15,36.4,65.0,16.7,1
2023-02-28,16,31.7,69.0,18.5,1
2023-02-28,17,34.1,74.0,9.3,1
2023-02-28,18,31.5,78.0,18.5,1
2023-02-28,19,31.0,78.0,18.5,33
2023-02-28,20,31.0,78.0,18.5,33
2023-02-28,21,32.4,83.0,14.8,33
2023-02-28,22,31.8,83.0,22.2,33
2023-02-28,23,31.8,83.0,22.2,33
2023-02-28,24,31.0,78.0,18.5,33
2023-03-01,1,32.1,83.0,18.5,33
2023-03-01,2,31.8,88.0,14.8,33
2023-03-01,3,30.6,88.0,7.4,33
2023-03-01,4,29.7,94.0,5.6,33
2023-03-01,5,29.6,100.0,0.0,33
2023-03-01,6,28.5,100.0,3.7,33
2023-03-01,7,28.2,100.0,5.6,1
2023-03-01,8,28.8,100.0,5.6,1
2023-03-01,9,33.0,83.0,5.6,1
2023-03-01,10,34.6,69.0,5.6,1
2023-03-01,11,37.4,62.0,5.6,1
2023-03-01,12,37.6,62.0,7.4,1
2023-03-01,13,39.1,58.0,5.6,1
2023-03-01,14,37.5,65.0,11.1,1
2023-03-01,15,36.4,65.0,16.7,1
2023-03-01,16,31.7,69.0,18.5,1
2023-03-01,17,34.1,74.0,9.3,1
2023-03-01,18,31.5,78.0,18.5,1
2023-03-01,19,31.0,78.0,18.5,33
2023-03-01,20,31.0,78.0,18.5,33
2023-03-01,21,32.4,83.0,14.8,33
2023-03-01,22,31.8,83.0,22.2,33
2023-03-01,23,31.8,83.0,22.2,33
2023-03-01,24,31.0,78.0,18.5,33
2023-03-02,1,32.1,83.0,18.5,33
2023-03-02,2,31.8,88.0,14.8,33
2023-03-02,3,30.6,88.0,7.4,33
2023-03-02,4,29.7,94.0,5.6,33
2023-03-02,5,29.6,100.0,0.0,33
2023-03-02,6,28.5,100.0,3.7,33
2023-03-02,7,28.2,100.0,5.6,1
2023-03-02,8,28.8,100.0,5.6,1
2023-03-02,9,33.0,83.0,5.6,1
2023-03-02,10,34.6,69.0,5.6,1
2023-03-02,11,37.4,62.0,5.6,1
2023-03-02,12,37.6,62.0,7.4,1
2023-03-02,13,39.1,58.0,5.6,1
2023-03-02,14,37.5,65.0,11.1,1
2023-03-02,15,36.4,65.0,16.7,1
2023-03-02,16,31.7,69.0,18.5,1
2023-03-02,17,34.1,74.0,9.3,1
2023-03-02,18,31.5,78.0,18.5,1
2023-03-02,19,31.0,78.0,18.5,33
2023-03-02,20,31.0,78.0,18.5,33
2023-03-02,21,32.4,83.0,14.8,33
2023-03-02,22,31.8,83.0,22.2,33
2023-03-02,23,31.8,83.0,22.2,33
2023-03-02,24,31.0,78.0,18.5,33
2023-03-03,1,32.1,83.0,18.5,33
2023-03-03,2,31.8,88.0,14.8,33
2023-03-03,3,30.6,88.0,7.4,33
2023-03-03,4,29.7,94.0,5.6,33
2023-03-03,5,29.6,100.0,0.0,33
2023-03-03,6,28.5,100.0,3.7,33
2023-03-03,7,28.2,100.0,5.6,1
2023-03-03,8,28.8,100.0,5.6,1
2023-03-03,9,33.0,83.0,5.6,1
2023-03-03,10,34.6,69.0,5.6,1
2023-03-03,11,37.4,62.0,5.6,1
2023-03-03,12,37.6,62.0,7.4,1
2023-03-03,13,39.1,58.0,5.6,1
2023-03-03,14,37.5,65.0,11.1,1
2023-03-03,15,36.4,65.0,16.7,1
2023-03-03,16,31.7,69.0,18.5,1
2023-03-03,17,34.1,74.0,9.3,1
2023-03-03,18,31.5,78.0,18.5,1
2023-03-03,19,31.0,78.0,18.5,33
2023-03-03,20,31.0,78.0,18.5,33
2023-03-03,21,32.4,83.0,14.8,33
2023-03-03,22,31.8,83.0,22.2,33
2023-03-03,23,31.8,83.0,22.2,33
2023-03-03,24,31.0,78.0,18.5,33
2023-03-04,1,32.1,83.0,18.5,33
2023-03-04,2,31.8,88.0,14.8,33
2023-03-04,3,30.6,88.0,7.4,33
2023-03-04,4,29.7,94.0,5.6,33
2023-03-04,5,29.6,100.0,0.0,33
2023-03-04,6,28.5,100.0,3.7,33
2023-03-04,7,28.2,100.0,5.6,1
2023-03-04,8,28.8,100.0,5.6,1
2023-03-04,9,33.0,83.0,5.6,1
2023-03-04,10,34.6,69.0,5.6,1
2023-03-04,11,37.4,62.0,5.6,1
2023-03-04,12,37.6,62.0,7.4,1
2023-03-04,13,39.1,58.0,5.6,1
2023-03-04,14,37.5,65.0,11.1,1
2023-03-04,15,36.4,65.0,16.7,1
2023-03-04,16,31.7,69.0,18.5,1
2023-03-04,17,34.1,74.0,9.3,1
2023-03-04,18,31.5,78.0,18.5,1
2023-03-04,19,31.0,78.0,18.5,33
2023-03-04,20,31.0,78.0,18.5,33
2023-03-04,21,32.4,83.0,14.8,33
2023-03-04,22,31.8,83.0,22.2,33
2023-03-04,23,31.8,83.0,22.2,33
2023-03-04,24,31.0,78.0,18.5,33
2023-03-05,1,32.1,83.0,18.5,33
2023-03-05,2,31.8,88.0,14.8,33
2023-03-05,3,30.6,88.0,7.4,33
2023-03-05,4,29.7,94.0,5.6,33
2023-03-05,5,29.6,100.0,0.0,33
2023-03-05,6,28.5,100.0,3.7,33
2023-03-05,7,28.2,100.0,5.6,1
2023-03-05,8,28.8,100.0,5.6,1
2023-03-05,9,33.0,83.0,5.6,1
2023-03-05,10,34.6,69.0,5.6,1
2023-03-05,11,37.4,62.0,5.6,1
2023-03-05,12,37.6,62.0,7.4,1
2023-03-05,13,39.1,58.0,5.6,1
2023-03-05,14,37.5,65.0,11.1,1
2023-03-05,15,36.4,65.0,16.7,1
2023-03-05,16,31.7,69.0,18.5,1
2023-03-05,17,34.1,74.0,9.3,1
2023-03-05,18,31.5,78.0,18.5,1
2023-03-05,19,31.0,78.0,18.5,33
2023-03-05,20,31.0,78.0,18.5,33
2023-03-05,21,32.4,83.0,14.8,33
2023-03-05,22,31.8,83.0,22.2,33
2023-03-05,23,31.8,83.0,22.2,33
2023-03-05,24,31.0,78.0,18.5,33
2023-03-06,1,32.1,83.0,18.5,33
2023-03-06,2,31.8,88.0,14.8,33
2023-03-06,3,30.6,88.0,7.4,33
2023-03-06,4,29.7,94.0,5.6,33
2023-03-06,5,29.6,100.0,0.0,33
2023-03-06,6,28.5,100.0,3.7,33
2023-03-06,7,28.2,100.0,5.6,1
2023-03-06,8,28.8,100.0,5.6,1
2023-03-06,9,33.0,83.0,5.6,1
2023-03-06,10,34.6,69.0,5.6,1
2023-03-06,11,37.4,62.0,5.6,1
2023-03-06,12,37.6,62.0,7.4,1
2023-03-06,13,39.1,58.0,5.6,1
2023-03-06,14,37.5,65.0,11.1,1
2023-03-06,15,36.4,65.0,16.7,1
2023-03-06,16,31.7,69.0,18.5,1
2023-03-06,17,34.1,74.0,9.3,1
2023-03-06,18,31.5,78.0,18.5,1
2023-03-06,19,31.0,78.0,18.5,33
2023-03-06,20,31.0,78.0,18.5,33
2023-03-06,21,32.4,83.0,14.8,33
2023-03-06,22,31.8,83.0,22.2,33
2023-03-06,23,31.8,83.0,22.2,33
2023-03-06,24,31.0,78.0,18.5,33
2023-03-07,1,32.1,83.0,18.5,33
2023-03-07,2,31.8,88.0,14.8,33
2023-03-07,3,30.6,88.0,7.4,33
2023-03-07,4,29.7,94.0,5.6,33
