year,month,day,dayofweek,dayofyear,week,quarter,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_festivo,dayofweek_sin,dayofweek_cos,month_sin,month_cos,dayofyear_sin,dayofyear_cos,total_lag_1d,total_lag_7d,total_lag_14d,total_rolling_mean_7d,total_rolling_std_7d,total_rolling_min_7d,total_rolling_max_7d,total_rolling_mean_14d,total_rolling_std_14d,total_rolling_min_14d,total_rolling_max_14d,total_rolling_mean_28d,total_rolling_std_28d,total_rolling_min_28d,total_rolling_max_28d,p8_lag_1d,p8_lag_7d,p12_lag_1d,p12_lag_7d,p18_lag_1d,p18_lag_7d,p20_lag_1d,p20_lag_7d,total_day_change,total_day_change_pct,is_rainy_season,is_january,is_december,week_of_month,temp_mean_lag1d,temp_min_lag1d,temp_max_lag1d,temp_std_lag1d,humidity_mean_lag1d,humidity_min_lag1d,humidity_max_lag1d,feels_like_mean_lag1d,feels_like_min_lag1d,feels_like_max_lag1d,temp_x_is_weekend,temp_x_is_festivo,dayofweek_x_festivo,month_x_festivo,weekend_x_month,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,TOTAL,FECHA
2023,6,11,6,162,23,2,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,27666.70869,23559.169830000003,0.0,28440.538585714286,2236.044131938943,23658.24048,29942.97489,27967.216986363637,2300.8686731443368,23559.169830000003,29942.97489,27967.216986363637,2300.8686731443368,23559.169830000003,29942.97489,1127.59749,835.51627,1351.81122,1082.97081,1233.77698,1056.64636,1321.16719,1189.45071,-4008.468209999999,-14.488417306569035,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,912.61386,858.93274,822.08715,806.62478,801.90437,805.24669,814.19903,876.09599,939.51434,994.9822,1045.39569,1092.39802,1124.31006,1114.21908,1091.46459,1077.63507,1059.83983,1050.5154,1121.40609,1165.99875,1121.83936,1061.77923,985.02826,914.2099,23658.24048,2023-06-11
2023,6,12,0,163,24,2,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,23658.24048,29129.15664,0.0,27760.798947142855,2672.4569637786967,23658.24048,29942.97489,27667.530501666668,2427.0286561048147,23559.169830000003,29942.97489,27667.530501666668,2427.0286561048147,23559.169830000003,29942.97489,876.09599,1205.10417,1092.39802,1434.16458,1050.5154,1346.05473,1165.99875,1436.38463,712.7386899999983,3.0126445396585044,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,856.45042,816.98885,790.81068,779.5864,783.96603,807.65344,826.75671,888.5634,960.40086,1025.71847,1085.53306,1143.36947,1182.62547,1163.80976,1134.48604,1123.63812,1114.45504,1109.16198,1188.37273,1239.04529,1193.52567,1128.55022,1054.69353,972.81753,24370.97917,2023-06-12
2023,6,13,1,164,24,2,0,0,0,0,0,1,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,24370.97917,29460.594860000005,0.0,27801.368234285717,2704.5245076416736,23658.24048,29942.97489,27827.30353,2394.0451590702232,23559.169830000003,29942.97489,27827.30353,2394.0451590702232,23559.169830000003,29942.97489,888.5634,1234.23695,1143.36947,1448.06956,1109.16198,1347.09993,1239.04529,1419.37356,5373.600700000003,22.04917850249839,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,912.66192,869.82806,851.66967,858.08693,912.25099,996.05127,1104.02878,1213.61983,1295.47184,1354.99275,1425.03144,1479.59662,1495.46031,1474.21595,1474.14836,1474.30609,1447.53649,1385.44051,1417.16568,1441.2279,1386.67214,1281.65924,1150.24438,1043.21272,29744.57987,2023-06-13
2023,6,14,2,165,24,2,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.29671281927349075,-0.9549667548552551,29744.57987,29942.97489,0.0,27845.947112857142,2747.9315980922615,23658.24048,30255.02704,28000.712352142862,2389.887017777843,23559.169830000003,30255.02704,28000.712352142862,2389.887017777843,23559.169830000003,30255.02704,1213.61983,1241.74891,1479.59662,1452.06401,1385.44051,1392.31237,1441.2279,1461.15682,510.44716999999946,1.7161014619501591,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,962.56444,914.33164,890.09722,893.07478,949.26599,1046.26427,1145.1736,1259.12798,1332.2944,1382.244,1448.66975,1501.85895,1508.26496,1475.33251,1476.95339,1478.28927,1451.46165,1391.99714,1429.55863,1449.58417,1387.20844,1281.00833,1155.37115,1045.03038,30255.02704,2023-06-14
2023,6,15,3,166,24,2,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447,30255.02704,29678.600970000007,28458.29323,27950.42404,2841.531189480224,23658.24048,30409.93946,28140.115654285713,2474.068721746808,23559.169830000003,30409.93946,28161.327492666667,2385.487317051822,23559.169830000003,30409.93946,1259.12798,1254.8566,1501.85895,1450.95634,1391.99714,1366.42652,1449.58417,1416.72551,154.91242000000057,0.5120220841157819,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,970.48264,932.61013,911.89495,912.05309,957.3483,1042.33423,1149.53242,1257.46261,1330.52132,1373.50928,1434.25787,1490.35797,1511.29099,1492.8569,1493.4692,1490.04652,1456.48612,1393.17936,1423.31543,1449.26954,1394.00427,1295.29132,1177.54029,1070.82471,30409.93946,2023-06-15
2023,6,16,4,167,24,2,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,30409.93946,29547.49357,29140.31121,28046.091188571427,2914.595705984859,23658.24048,30409.93946,28217.03368285714,2523.7962281518016,23559.169830000003,30409.93946,28289.81725,2361.214441975575,23559.169830000003,30409.93946,1257.46261,1226.94189,1490.35797,1434.99122,1393.17936,1347.48029,1449.26954,1414.6145,-192.77584999999817,-0.6339238203797448,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,980.03096,936.66385,908.97737,908.62427,956.2562,1037.4603,1139.44574,1248.99456,1324.81401,1369.12241,1435.52393,1487.12358,1503.71312,1476.15381,1482.46109,1483.17076,1436.06208,1381.58046,1416.59762,1430.1225,1370.2351,1270.40661,1165.86685,1067.75643,30217.163610000003,2023-06-16
2023,6,17,5,168,24,2,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,30217.163610000003,27666.70869,27397.842480000003,28115.031427142858,2909.8298481003294,23658.24048,30409.93946,28270.708531428572,2513.001535029947,23559.169830000003,30409.93946,28281.550962352943,2286.4900883508735,23559.169830000003,30409.93946,1248.99456,1127.59749,1487.12358,1351.81122,1381.58046,1233.77698,1430.1225,1321.16719,-2067.873250000004,-6.843373113006768,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,993.08475,943.82004,912.55277,909.31197,941.13695,987.57383,1058.43594,1146.89044,1235.31661,1288.72367,1351.30505,1392.48639,1382.93782,1340.78009,1307.32536,1287.56213,1267.05283,1254.53615,1317.4272,1338.77804,1271.56685,1168.93822,1066.72637,985.02089,28149.29036,2023-06-17
2023,6,18,6,169,24,2,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,28149.29036,23658.24048,23559.169830000003,28100.494645714287,2935.942704032628,23556.48301,30409.93946,28270.51661571429,2513.389101959032,23556.48301,30409.93946,28019.047187222222,2482.1066688594274,23556.48301,30409.93946,1146.89044,876.09599,1392.48639,1092.39802,1254.53615,1050.5154,1338.77804,1165.99875,-4592.807349999999,-16.315890351986827,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,914.65996,864.58019,828.41541,815.42029,811.87065,814.26961,821.97364,880.22338,952.30491,1017.71599,1067.23485,1109.07239,1115.60135,1085.4079,1064.74714,1046.12913,1031.8916,1026.33667,1091.49793,1140.37078,1101.4658,1048.41914,987.05788,919.81642,23556.48301,2023-06-18
2023,6,19,0,170,25,2,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,23556.48301,24370.97917,29129.15664,28096.432842857146,2941.975812470468,23556.48301,30409.93946,27928.615895000003,2705.802352471107,23556.48301,30409.93946,27825.547153684212,2555.3838992304277,23556.48301,30409.93946,880.22338,888.5634,1109.07239,1143.36947,1026.33667,1109.16198,1140.37078,1239.04529,786.0635400000028,3.3369308129159503,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,860.75307,816.31776,791.27284,777.12603,788.02074,801.09993,814.64473,873.71625,941.98461,1009.39692,1071.69172,1131.96442,1167.08892,1158.27729,1136.98296,1127.1586,1123.61341,1110.95391,1184.97953,1245.87364,1204.48562,1143.10914,1069.8184,992.21611,24342.546550000003,2023-06-19
2023,6,20,1,171,25,2,0,0,0,0,0,1,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,24342.546550000003,29744.57987,29460.594860000005,28133.35547857143,2967.618094874583,23556.48301,30409.93946,27967.361856428575,2733.1724898853404,23556.48301,30409.93946,27934.421712,2534.4381511121637,23556.48301,30409.93946,873.71625,1213.61983,1131.96442,1479.59662,1110.95391,1385.44051,1245.87364,1441.2279,5660.4917700000005,23.25349058436945,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,927.24366,890.67709,866.36441,864.95228,916.74667,998.25897,1099.09262,1214.59811,1296.03878,1349.57819,1420.45568,1475.84206,1504.54966,1492.00016,1502.11802,1504.08615,1469.08098,1394.03982,1416.7549,1454.23413,1396.73846,1302.83714,1176.65479,1070.09559,30003.038320000003,2023-06-20
2023,6,21,2,172,25,2,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.17976658572556237,-0.9837092937736097,30003.038320000003,30255.02704,29942.97489,28172.58803571429,3001.9585129725633,23556.48301,30529.654940000004,28009.267574285714,2770.042042337311,23556.48301,30529.654940000004,28058.004246666667,2534.3506870773817,23556.48301,30529.654940000004,1214.59811,1259.12798,1475.84206,1501.85895,1394.03982,1391.99714,1454.23413,1449.58417,526.6166200000007,1.7552109702468233,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,989.64392,943.47272,922.0571,918.93562,968.2852,1038.91605,1139.41547,1249.70821,1323.89411,1379.06978,1445.63233,1489.89146,1503.51635,1487.49447,1494.7495,1498.72356,1471.36388,1403.03441,1438.82932,1471.21194,1397.20757,1288.88597,1183.96232,1081.75368,30529.654940000004,2023-06-21
2023,6,22,3,173,25,2,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.16280701293851713,-0.986657932891657,30529.654940000004,30409.93946,29678.600970000007,28169.525748571432,2999.3055742384927,23556.48301,30529.654940000004,28059.974894285715,2809.17206563029,23556.48301,30529.654940000004,28163.936028636366,2522.687726791947,23556.48301,30529.654940000004,1249.70821,1257.46261,1489.89146,1490.35797,1403.03441,1393.17936,1471.21194,1449.26954,-141.15149000000383,-0.4623422383168374,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,1002.29326,955.90812,925.98753,923.58801,965.5305,1040.65778,1136.25355,1248.67122,1322.52093,1365.76728,1429.40972,1483.61837,1503.71616,1478.84282,1489.17944,1481.82577,1454.55811,1392.28398,1423.7384,1454.48243,1394.39823,1288.38974,1164.00202,1062.88008,30388.50345,2023-06-22
2023,6,23,4,174,25,2,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.14579919691987508,-0.9893142039703663,30388.50345,30217.163610000003,29547.49357,28139.066740000002,2976.0377139206125,23556.48301,30529.654940000004,28092.578964285716,2830.333864652873,23556.48301,30529.654940000004,28243.936660000003,2494.370678697816,23556.48301,30529.654940000004,1248.67122,1248.99456,1483.61837,1487.12358,1392.28398,1381.58046,1454.48243,1430.1225,-384.5528999999988,-1.2654552095095029,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,986.98516,947.68257,921.01605,921.80537,966.02468,1034.58797,1124.49777,1230.29825,1302.07067,1353.36622,1406.87663,1466.54336,1481.90283,1460.54379,1471.68471,1476.09764,1433.20982,1369.60923,1398.91153,1420.91198,1365.38138,1263.66161,1151.76307,1048.51826,30003.95055,2023-06-23
2023,6,24,5,175,25,2,1,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,30003.95055,28149.29036,27666.70869,28122.863962857144,2976.2815165072598,23556.48301,30529.654940000004,28118.947695000003,2827.779547257544,23556.48301,30529.654940000004,28235.26725416667,2439.912323498393,23556.48301,30529.654940000004,1230.29825,1146.89044,1466.54336,1392.48639,1369.60923,1254.53615,1420.91198,1338.77804,-1968.0796300000002,-6.559401658525932,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,973.0339,934.97477,908.93751,905.84692,933.59122,985.57254,1060.19306,1152.87118,1229.4164,1288.50393,1354.94045,1392.3085,1396.88552,1361.58136,1328.38399,1299.39919,1270.78336,1251.86596,1307.98405,1301.3623,1231.89894,1137.87346,1052.45577,975.20664,28035.87092,2023-06-24
2023,6,25,6,176,25,2,1,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,28035.87092,23556.48301,23658.24048,28102.732311428575,3012.5718511549367,23415.56145,30529.654940000004,28101.61347857143,2857.8112905807225,23415.56145,30529.654940000004,28042.479022000003,2575.7146325779963,23415.56145,30529.654940000004,1152.87118,880.22338,1392.3085,1109.07239,1251.86596,1026.33667,1301.3623,1140.37078,-4620.30947,-16.479992660773746,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,900.01812,857.06428,816.95553,794.01607,787.66834,791.88261,791.91474,843.93652,910.81272,967.07774,1025.1047,1084.489,1118.01836,1108.00737,1080.10719,1067.6282,1046.37338,1045.14339,1116.91231,1159.70661,1129.28282,1064.74486,991.41422,917.28237,23415.56145,2023-06-25
2023,6,26,0,177,26,2,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.09453674981719913,-0.9955213724144752,23415.56145,24342.546550000003,24370.97917,28628.27233285714,2529.4208383371883,23415.56145,30529.654940000004,28362.35258785714,2650.241427353455,23415.56145,30529.654940000004,28041.66547115385,2523.678038543508,23415.56145,30529.654940000004,843.93652,873.71625,1084.489,1131.96442,1045.14339,1110.95391,1159.70661,1245.87364,4605.76525,19.66967676532052,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,854.04738,815.25327,802.13541,804.09359,848.77722,928.38732,1030.82866,1148.23214,1224.60965,1270.893,1328.02581,1378.67822,1398.23288,1383.15378,1389.05804,1390.94435,1360.98184,1310.31561,1345.55124,1386.34507,1318.39678,1217.07661,1093.34107,993.96776,28021.3267,2023-06-26
2023,6,27,1,178,26,2,0,0,0,0,0,1,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,0.07738647923346302,-0.9970011699250151,28021.3267,30003.038320000003,29744.57987,28592.526172857146,2508.4354117470716,23415.56145,30529.654940000004,28362.940825714286,2650.5727142278643,23415.56145,30529.654940000004,28105.04138703704,2496.484903965524,23415.56145,30529.654940000004,1148.23214,1214.59811,1378.67822,1475.84206,1310.31561,1394.03982,1386.34507,1454.23413,1731.4884999999995,6.179181016436308,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,920.01657,888.23301,865.65938,862.07873,925.65423,1007.19629,1111.68928,1222.3135,1295.68354,1338.2151,1398.04165,1462.94045,1484.20137,1459.18568,1456.82325,1456.90076,1433.90405,1371.75307,1410.38168,1456.74587,1401.20163,1292.56513,1169.43179,1061.99919,29752.8152,2023-06-27
